Division,Date,Time,Home_Team,Away_Team,Year,Full_Time_Home_Goals,Full_Time_Away_Goals,Full_Time_Result,Half_Time_Home_Goals,Half_Time_Away_Goals,Half_Time_Result,Referee,Home_Team_Shots,Away_Team_Shots,Home_Team_Shots_On_Target,Away_Team_Shots_On_Target,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Away_Team_Red_Cards,Winner,Result,Total_Goals_Scored,Goal_Difference_Home_Team,Goal_Difference_Away_Team,Unique_Key
E0,21/10/2023,15:00,Brentford,Burnley,23-24,3.0,0.0,HOME,1.0,0.0,H,J Smith,23.0,6.0,10.0,1.0,14.0,12.0,5.0,5.0,5.0,2.0,0.0,1.0,Brentford,Home Team Win,3.0,3.0,-3.0,E0-21/10/2023-15:00-Brentford-Burnley
E0,21/10/2023,15:00,Man City,Brighton,23-24,2.0,1.0,HOME,2.0,0.0,H,R Jones,10.0,5.0,6.0,3.0,9.0,11.0,2.0,2.0,2.0,2.0,1.0,0.0,Man City,Home Team Win,3.0,1.0,-1.0,E0-21/10/2023-15:00-Man City-Brighton
E0,21/10/2023,15:00,Newcastle,Crystal Palace,23-24,4.0,0.0,HOME,3.0,0.0,H,T Robinson,10.0,17.0,7.0,3.0,7.0,12.0,6.0,8.0,2.0,3.0,0.0,0.0,Newcastle,Home Team Win,4.0,4.0,-4.0,E0-21/10/2023-15:00-Newcastle-Crystal Palace
E0,21/10/2023,15:00,Nott'm Forest,Luton,23-24,2.0,2.0,DRAW,0.0,0.0,D,S Barrott,19.0,13.0,8.0,4.0,12.0,11.0,4.0,2.0,3.0,0.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-21/10/2023-15:00-Nott'm Forest-Luton
E0,21/10/2023,17:30,Chelsea,Arsenal,23-24,2.0,2.0,DRAW,1.0,0.0,H,C Kavanagh,11.0,13.0,5.0,3.0,7.0,14.0,2.0,7.0,3.0,3.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-21/10/2023-17:30-Chelsea-Arsenal
E0,21/10/2023,20:00,Sheffield United,Man United,23-24,1.0,2.0,AWAY,1.0,1.0,D,M Oliver,12.0,14.0,6.0,5.0,12.0,10.0,5.0,4.0,3.0,1.0,0.0,0.0,Man United,Away Team Win,3.0,-1.0,1.0,E0-21/10/2023-20:00-Sheffield United-Man United
E0,22/10/2023,16:30,Aston Villa,West Ham,23-24,4.0,1.0,HOME,1.0,0.0,H,D Coote,15.0,14.0,7.0,4.0,9.0,15.0,8.0,7.0,0.0,1.0,0.0,0.0,Aston Villa,Home Team Win,5.0,3.0,-3.0,E0-22/10/2023-16:30-Aston Villa-West Ham
E0,23/10/2023,20:00,Tottenham,Fulham,23-24,2.0,0.0,HOME,1.0,0.0,H,A Taylor,15.0,10.0,5.0,3.0,10.0,14.0,3.0,5.0,2.0,0.0,0.0,0.0,Tottenham,Home Team Win,2.0,2.0,-2.0,E0-23/10/2023-20:00-Tottenham-Fulham
E0,27/10/2023,20:00,Crystal Palace,Tottenham,23-24,1.0,2.0,AWAY,0.0,0.0,D,A Madley,13.0,10.0,3.0,1.0,19.0,11.0,11.0,2.0,2.0,1.0,0.0,0.0,Tottenham,Away Team Win,3.0,-1.0,1.0,E0-27/10/2023-20:00-Crystal Palace-Tottenham
E0,28/10/2023,12:30,Chelsea,Brentford,23-24,0.0,2.0,AWAY,0.0,0.0,D,S Hooper,17.0,7.0,2.0,5.0,12.0,7.0,10.0,1.0,1.0,4.0,0.0,0.0,Brentford,Away Team Win,2.0,-2.0,2.0,E0-28/10/2023-12:30-Chelsea-Brentford
E0,28/10/2023,15:00,Arsenal,Sheffield United,23-24,5.0,0.0,HOME,1.0,0.0,H,T Robinson,13.0,2.0,8.0,0.0,9.0,13.0,6.0,1.0,0.0,3.0,0.0,0.0,Arsenal,Home Team Win,5.0,5.0,-5.0,E0-28/10/2023-15:00-Arsenal-Sheffield United
E0,28/10/2023,15:00,Bournemouth,Burnley,23-24,2.0,1.0,HOME,1.0,1.0,D,S Barrott,13.0,6.0,6.0,3.0,9.0,12.0,10.0,5.0,2.0,3.0,0.0,0.0,Bournemouth,Home Team Win,3.0,1.0,-1.0,E0-28/10/2023-15:00-Bournemouth-Burnley
E0,28/10/2023,17:30,Wolves,Newcastle,23-24,2.0,2.0,DRAW,1.0,2.0,A,A Taylor,11.0,13.0,6.0,5.0,13.0,15.0,8.0,7.0,1.0,4.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-28/10/2023-17:30-Wolves-Newcastle
E0,29/10/2023,13:00,West Ham,Everton,23-24,0.0,1.0,AWAY,0.0,0.0,D,S Attwell,12.0,10.0,2.0,4.0,7.0,11.0,4.0,3.0,4.0,1.0,0.0,0.0,Everton,Away Team Win,1.0,-1.0,1.0,E0-29/10/2023-13:00-West Ham-Everton
E0,29/10/2023,14:00,Aston Villa,Luton,23-24,3.0,1.0,HOME,1.0,0.0,H,J Brooks,17.0,7.0,6.0,1.0,11.0,10.0,6.0,4.0,3.0,2.0,0.0,0.0,Aston Villa,Home Team Win,4.0,2.0,-2.0,E0-29/10/2023-14:00-Aston Villa-Luton
E0,29/10/2023,14:00,Brighton,Fulham,23-24,1.0,1.0,DRAW,1.0,0.0,H,M Salisbury,18.0,10.0,7.0,5.0,12.0,8.0,7.0,3.0,0.0,3.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-29/10/2023-14:00-Brighton-Fulham
E0,29/10/2023,14:00,Liverpool,Nott'm Forest,23-24,3.0,0.0,HOME,2.0,0.0,H,C Kavanagh,21.0,9.0,8.0,1.0,9.0,13.0,8.0,3.0,2.0,3.0,0.0,0.0,Liverpool,Home Team Win,3.0,3.0,-3.0,E0-29/10/2023-14:00-Liverpool-Nott'm Forest
E0,29/10/2023,15:30,Man United,Man City,23-24,0.0,3.0,AWAY,0.0,1.0,A,P Tierney,7.0,21.0,3.0,10.0,9.0,4.0,7.0,12.0,4.0,1.0,0.0,0.0,Man City,Away Team Win,3.0,-3.0,3.0,E0-29/10/2023-15:30-Man United-Man City
E0,04/11/2023,12:30,Fulham,Man United,23-24,0.0,1.0,AWAY,0.0,0.0,D,J Brooks,18.0,12.0,3.0,5.0,9.0,15.0,9.0,4.0,5.0,2.0,0.0,0.0,Man United,Away Team Win,1.0,-1.0,1.0,E0-04/11/2023-12:30-Fulham-Man United
E0,04/11/2023,15:00,Brentford,West Ham,23-24,3.0,2.0,HOME,1.0,2.0,A,T Bramall,16.0,12.0,4.0,2.0,12.0,14.0,4.0,3.0,1.0,4.0,0.0,0.0,Brentford,Home Team Win,5.0,1.0,-1.0,E0-04/11/2023-15:00-Brentford-West Ham
E0,04/11/2023,15:00,Burnley,Crystal Palace,23-24,0.0,2.0,AWAY,0.0,1.0,A,P Bankes,17.0,4.0,5.0,3.0,9.0,12.0,12.0,1.0,0.0,5.0,0.0,0.0,Crystal Palace,Away Team Win,2.0,-2.0,2.0,E0-04/11/2023-15:00-Burnley-Crystal Palace
E0,04/11/2023,15:00,Everton,Brighton,23-24,1.0,1.0,DRAW,1.0,0.0,H,T Robinson,10.0,7.0,4.0,2.0,15.0,5.0,3.0,3.0,4.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-04/11/2023-15:00-Everton-Brighton
E0,04/11/2023,15:00,Man City,Bournemouth,23-24,6.0,1.0,HOME,3.0,0.0,H,C Pawson,21.0,5.0,8.0,1.0,8.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0,Man City,Home Team Win,7.0,5.0,-5.0,E0-04/11/2023-15:00-Man City-Bournemouth
E0,04/11/2023,15:00,Sheffield United,Wolves,23-24,2.0,1.0,HOME,0.0,0.0,D,R Jones,11.0,10.0,2.0,3.0,13.0,10.0,4.0,4.0,2.0,3.0,0.0,0.0,Sheffield United,Home Team Win,3.0,1.0,-1.0,E0-04/11/2023-15:00-Sheffield United-Wolves
E0,04/11/2023,17:30,Newcastle,Arsenal,23-24,1.0,0.0,HOME,0.0,0.0,D,S Attwell,9.0,14.0,2.0,1.0,14.0,9.0,0.0,11.0,5.0,1.0,0.0,0.0,Newcastle,Home Team Win,1.0,1.0,-1.0,E0-04/11/2023-17:30-Newcastle-Arsenal
E0,05/11/2023,14:00,Nott'm Forest,Aston Villa,23-24,2.0,0.0,HOME,1.0,0.0,H,J Gillett,5.0,13.0,3.0,3.0,6.0,9.0,0.0,10.0,1.0,1.0,0.0,0.0,Nott'm Forest,Home Team Win,2.0,2.0,-2.0,E0-05/11/2023-14:00-Nott'm Forest-Aston Villa
E0,05/11/2023,16:30,Luton,Liverpool,23-24,1.0,1.0,DRAW,0.0,0.0,D,A Madley,8.0,24.0,5.0,6.0,7.0,13.0,4.0,7.0,1.0,1.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-05/11/2023-16:30-Luton-Liverpool
E0,06/11/2023,20:00,Tottenham,Chelsea,23-24,1.0,4.0,AWAY,1.0,1.0,D,M Oliver,8.0,17.0,5.0,8.0,12.0,21.0,1.0,6.0,1.0,5.0,2.0,0.0,Chelsea,Away Team Win,5.0,-3.0,3.0,E0-06/11/2023-20:00-Tottenham-Chelsea
E0,11/11/2023,12:30,Wolves,Tottenham,23-24,2.0,1.0,HOME,0.0,1.0,A,T Robinson,17.0,6.0,4.0,2.0,19.0,15.0,11.0,3.0,4.0,3.0,0.0,0.0,Wolves,Home Team Win,3.0,1.0,-1.0,E0-11/11/2023-12:30-Wolves-Tottenham
E0,11/11/2023,15:00,Arsenal,Burnley,23-24,3.0,1.0,HOME,1.0,0.0,H,M Oliver,16.0,8.0,6.0,5.0,8.0,9.0,3.0,3.0,0.0,1.0,1.0,0.0,Arsenal,Home Team Win,4.0,2.0,-2.0,E0-11/11/2023-15:00-Arsenal-Burnley
E0,11/11/2023,15:00,Crystal Palace,Everton,23-24,2.0,3.0,AWAY,1.0,1.0,D,S Barrott,13.0,8.0,4.0,4.0,9.0,18.0,9.0,2.0,1.0,4.0,0.0,0.0,Everton,Away Team Win,5.0,-1.0,1.0,E0-11/11/2023-15:00-Crystal Palace-Everton
E0,11/11/2023,15:00,Man United,Luton,23-24,1.0,0.0,HOME,0.0,0.0,D,G Scott,15.0,10.0,4.0,4.0,9.0,11.0,11.0,3.0,0.0,2.0,0.0,0.0,Man United,Home Team Win,1.0,1.0,-1.0,E0-11/11/2023-15:00-Man United-Luton
E0,11/11/2023,17:30,Bournemouth,Newcastle,23-24,2.0,0.0,HOME,0.0,0.0,D,C Kavanagh,19.0,8.0,10.0,5.0,10.0,4.0,6.0,5.0,2.0,1.0,0.0,0.0,Bournemouth,Home Team Win,2.0,2.0,-2.0,E0-11/11/2023-17:30-Bournemouth-Newcastle
E0,12/11/2023,14:00,Aston Villa,Fulham,23-24,3.0,1.0,HOME,2.0,0.0,H,S Hooper,12.0,9.0,6.0,5.0,4.0,17.0,2.0,2.0,2.0,5.0,0.0,0.0,Aston Villa,Home Team Win,4.0,2.0,-2.0,E0-12/11/2023-14:00-Aston Villa-Fulham
E0,12/11/2023,14:00,Brighton,Sheffield United,23-24,1.0,1.0,DRAW,1.0,0.0,H,J Brooks,11.0,9.0,6.0,1.0,13.0,16.0,6.0,3.0,3.0,2.0,1.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-12/11/2023-14:00-Brighton-Sheffield United
E0,12/11/2023,14:00,Liverpool,Brentford,23-24,3.0,0.0,HOME,1.0,0.0,H,P Tierney,17.0,16.0,10.0,3.0,16.0,12.0,6.0,8.0,1.0,2.0,0.0,0.0,Liverpool,Home Team Win,3.0,3.0,-3.0,E0-12/11/2023-14:00-Liverpool-Brentford
E0,12/11/2023,14:00,West Ham,Nott'm Forest,23-24,3.0,2.0,HOME,1.0,1.0,D,M Salisbury,16.0,10.0,6.0,5.0,9.0,12.0,9.0,4.0,2.0,2.0,0.0,0.0,West Ham,Home Team Win,5.0,1.0,-1.0,E0-12/11/2023-14:00-West Ham-Nott'm Forest
E0,12/11/2023,16:30,Chelsea,Man City,23-24,4.0,4.0,DRAW,2.0,2.0,D,A Taylor,17.0,15.0,9.0,10.0,12.0,15.0,3.0,3.0,5.0,3.0,0.0,0.0,Draw,Draw,8.0,0.0,0.0,E0-12/11/2023-16:30-Chelsea-Man City
E0,25/11/2023,12:30,Man City,Liverpool,23-24,1.0,1.0,DRAW,1.0,0.0,H,C Kavanagh,16.0,8.0,5.0,3.0,9.0,11.0,9.0,6.0,1.0,3.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-25/11/2023-12:30-Man City-Liverpool
E0,25/11/2023,15:00,Burnley,West Ham,23-24,1.0,2.0,AWAY,0.0,0.0,D,S Barrott,11.0,11.0,5.0,3.0,11.0,7.0,4.0,5.0,1.0,3.0,0.0,0.0,West Ham,Away Team Win,3.0,-1.0,1.0,E0-25/11/2023-15:00-Burnley-West Ham
E0,25/11/2023,15:00,Luton,Crystal Palace,23-24,2.0,1.0,HOME,0.0,0.0,D,J Gillett,8.0,16.0,3.0,8.0,15.0,12.0,4.0,5.0,6.0,1.0,0.0,0.0,Luton,Home Team Win,3.0,1.0,-1.0,E0-25/11/2023-15:00-Luton-Crystal Palace
E0,25/11/2023,15:00,Newcastle,Chelsea,23-24,4.0,1.0,HOME,1.0,1.0,D,S Hooper,14.0,7.0,5.0,4.0,13.0,19.0,4.0,2.0,4.0,4.0,0.0,1.0,Newcastle,Home Team Win,5.0,3.0,-3.0,E0-25/11/2023-15:00-Newcastle-Chelsea
E0,25/11/2023,15:00,Nott'm Forest,Brighton,23-24,2.0,3.0,AWAY,1.0,2.0,A,A Taylor,18.0,11.0,5.0,5.0,12.0,7.0,6.0,4.0,2.0,4.0,0.0,1.0,Brighton,Away Team Win,5.0,-1.0,1.0,E0-25/11/2023-15:00-Nott'm Forest-Brighton
E0,25/11/2023,15:00,Sheffield United,Bournemouth,23-24,1.0,3.0,AWAY,0.0,2.0,A,A Madley,10.0,23.0,2.0,11.0,6.0,8.0,4.0,7.0,4.0,1.0,0.0,0.0,Bournemouth,Away Team Win,4.0,-2.0,2.0,E0-25/11/2023-15:00-Sheffield United-Bournemouth
E0,25/11/2023,17:30,Brentford,Arsenal,23-24,0.0,1.0,AWAY,0.0,0.0,D,T Robinson,9.0,15.0,3.0,4.0,9.0,7.0,1.0,8.0,1.0,1.0,0.0,0.0,Arsenal,Away Team Win,1.0,-1.0,1.0,E0-25/11/2023-17:30-Brentford-Arsenal
E0,26/11/2023,14:00,Tottenham,Aston Villa,23-24,1.0,2.0,AWAY,1.0,1.0,D,R Jones,18.0,15.0,8.0,5.0,11.0,13.0,9.0,3.0,0.0,4.0,0.0,0.0,Aston Villa,Away Team Win,3.0,-1.0,1.0,E0-26/11/2023-14:00-Tottenham-Aston Villa
E0,26/11/2023,16:30,Everton,Man United,23-24,0.0,3.0,AWAY,0.0,1.0,A,J Brooks,24.0,9.0,6.0,4.0,10.0,8.0,6.0,5.0,3.0,0.0,0.0,0.0,Man United,Away Team Win,3.0,-3.0,3.0,E0-26/11/2023-16:30-Everton-Man United
E0,27/11/2023,20:00,Fulham,Wolves,23-24,3.0,2.0,HOME,1.0,1.0,D,M Salisbury,12.0,10.0,6.0,6.0,13.0,13.0,6.0,2.0,2.0,2.0,0.0,0.0,Fulham,Home Team Win,5.0,1.0,-1.0,E0-27/11/2023-20:00-Fulham-Wolves
E0,02/12/2023,15:00,Arsenal,Wolves,23-24,2.0,1.0,HOME,2.0,0.0,H,P Bankes,19.0,6.0,6.0,3.0,10.0,10.0,4.0,0.0,1.0,2.0,0.0,0.0,Arsenal,Home Team Win,3.0,1.0,-1.0,E0-02/12/2023-15:00-Arsenal-Wolves
E0,02/12/2023,15:00,Brentford,Luton,23-24,3.0,1.0,HOME,0.0,0.0,D,A Taylor,27.0,7.0,6.0,1.0,10.0,8.0,7.0,5.0,1.0,2.0,0.0,0.0,Brentford,Home Team Win,4.0,2.0,-2.0,E0-02/12/2023-15:00-Brentford-Luton
E0,02/12/2023,15:00,Burnley,Sheffield United,23-24,5.0,0.0,HOME,2.0,0.0,H,C Kavanagh,19.0,6.0,7.0,3.0,9.0,12.0,6.0,1.0,2.0,5.0,0.0,1.0,Burnley,Home Team Win,5.0,5.0,-5.0,E0-02/12/2023-15:00-Burnley-Sheffield United
E0,02/12/2023,17:30,Nott'm Forest,Everton,23-24,0.0,1.0,AWAY,0.0,0.0,D,P Tierney,13.0,12.0,2.0,3.0,15.0,14.0,4.0,3.0,1.0,0.0,0.0,0.0,Everton,Away Team Win,1.0,-1.0,1.0,E0-02/12/2023-17:30-Nott'm Forest-Everton
E0,02/12/2023,20:00,Newcastle,Man United,23-24,1.0,0.0,HOME,0.0,0.0,D,R Jones,22.0,8.0,4.0,1.0,6.0,13.0,7.0,3.0,1.0,2.0,0.0,0.0,Newcastle,Home Team Win,1.0,1.0,-1.0,E0-02/12/2023-20:00-Newcastle-Man United
E0,03/12/2023,14:00,Bournemouth,Aston Villa,23-24,2.0,2.0,DRAW,1.0,1.0,D,T Bramall,15.0,11.0,7.0,3.0,16.0,12.0,7.0,7.0,5.0,3.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-03/12/2023-14:00-Bournemouth-Aston Villa
E0,03/12/2023,14:00,Chelsea,Brighton,23-24,3.0,2.0,HOME,2.0,1.0,H,C Pawson,8.0,18.0,5.0,9.0,16.0,12.0,5.0,8.0,3.0,5.0,1.0,0.0,Chelsea,Home Team Win,5.0,1.0,-1.0,E0-03/12/2023-14:00-Chelsea-Brighton
E0,03/12/2023,14:00,Liverpool,Fulham,23-24,4.0,3.0,HOME,2.0,2.0,D,S Attwell,26.0,9.0,12.0,5.0,6.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,Liverpool,Home Team Win,7.0,1.0,-1.0,E0-03/12/2023-14:00-Liverpool-Fulham
E0,03/12/2023,14:00,West Ham,Crystal Palace,23-24,1.0,1.0,DRAW,1.0,0.0,H,M Oliver,9.0,9.0,3.0,2.0,17.0,7.0,2.0,3.0,2.0,0.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-03/12/2023-14:00-West Ham-Crystal Palace
E0,03/12/2023,16:30,Man City,Tottenham,23-24,3.0,3.0,DRAW,2.0,1.0,H,S Hooper,18.0,8.0,4.0,4.0,14.0,14.0,10.0,8.0,4.0,4.0,0.0,0.0,Draw,Draw,6.0,0.0,0.0,E0-03/12/2023-16:30-Man City-Tottenham
E0,05/12/2023,19:30,Wolves,Burnley,23-24,1.0,0.0,HOME,1.0,0.0,H,J Gillett,7.0,12.0,4.0,3.0,11.0,15.0,6.0,8.0,2.0,4.0,0.0,0.0,Wolves,Home Team Win,1.0,1.0,-1.0,E0-05/12/2023-19:30-Wolves-Burnley
E0,05/12/2023,20:15,Luton,Arsenal,23-24,3.0,4.0,AWAY,1.0,2.0,A,S Barrott,6.0,23.0,4.0,9.0,14.0,7.0,3.0,8.0,2.0,1.0,0.0,0.0,Arsenal,Away Team Win,7.0,-1.0,1.0,E0-05/12/2023-20:15-Luton-Arsenal
E0,06/12/2023,19:30,Brighton,Brentford,23-24,2.0,1.0,HOME,1.0,1.0,D,P Bankes,18.0,8.0,7.0,2.0,10.0,8.0,7.0,3.0,3.0,1.0,0.0,0.0,Brighton,Home Team Win,3.0,1.0,-1.0,E0-06/12/2023-19:30-Brighton-Brentford
E0,06/12/2023,19:30,Crystal Palace,Bournemouth,23-24,0.0,2.0,AWAY,0.0,1.0,A,C Pawson,16.0,11.0,3.0,4.0,10.0,17.0,3.0,9.0,1.0,3.0,0.0,0.0,Bournemouth,Away Team Win,2.0,-2.0,2.0,E0-06/12/2023-19:30-Crystal Palace-Bournemouth
E0,06/12/2023,19:30,Fulham,Nott'm Forest,23-24,5.0,0.0,HOME,2.0,0.0,H,J Smith,14.0,4.0,6.0,1.0,7.0,10.0,6.0,1.0,0.0,1.0,0.0,0.0,Fulham,Home Team Win,5.0,5.0,-5.0,E0-06/12/2023-19:30-Fulham-Nott'm Forest
E0,06/12/2023,19:30,Sheffield United,Liverpool,23-24,0.0,2.0,AWAY,0.0,1.0,A,S Hooper,6.0,15.0,1.0,8.0,12.0,8.0,2.0,12.0,2.0,3.0,0.0,0.0,Liverpool,Away Team Win,2.0,-2.0,2.0,E0-06/12/2023-19:30-Sheffield United-Liverpool
E0,06/12/2023,20:15,Aston Villa,Man City,23-24,1.0,0.0,HOME,0.0,0.0,D,J Brooks,22.0,2.0,7.0,2.0,13.0,13.0,6.0,0.0,2.0,2.0,0.0,0.0,Aston Villa,Home Team Win,1.0,1.0,-1.0,E0-06/12/2023-20:15-Aston Villa-Man City
E0,06/12/2023,20:15,Man United,Chelsea,23-24,2.0,1.0,HOME,1.0,1.0,D,C Kavanagh,28.0,13.0,9.0,3.0,12.0,12.0,12.0,4.0,4.0,0.0,0.0,0.0,Man United,Home Team Win,3.0,1.0,-1.0,E0-06/12/2023-20:15-Man United-Chelsea
E0,07/12/2023,19:30,Everton,Newcastle,23-24,3.0,0.0,HOME,0.0,0.0,D,T Robinson,21.0,13.0,6.0,3.0,18.0,8.0,5.0,2.0,3.0,0.0,0.0,0.0,Everton,Home Team Win,3.0,3.0,-3.0,E0-07/12/2023-19:30-Everton-Newcastle
E0,07/12/2023,20:15,Tottenham,West Ham,23-24,1.0,2.0,AWAY,1.0,0.0,H,M Salisbury,23.0,11.0,7.0,5.0,11.0,12.0,8.0,4.0,3.0,3.0,0.0,0.0,West Ham,Away Team Win,3.0,-1.0,1.0,E0-07/12/2023-20:15-Tottenham-West Ham
E0,09/12/2023,12:30,Crystal Palace,Liverpool,23-24,1.0,2.0,AWAY,0.0,0.0,D,A Madley,8.0,14.0,4.0,2.0,17.0,17.0,6.0,5.0,5.0,2.0,1.0,0.0,Liverpool,Away Team Win,3.0,-1.0,1.0,E0-09/12/2023-12:30-Crystal Palace-Liverpool
E0,09/12/2023,15:00,Brighton,Burnley,23-24,1.0,1.0,DRAW,0.0,1.0,A,S Hooper,29.0,6.0,11.0,3.0,5.0,8.0,9.0,1.0,0.0,4.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-09/12/2023-15:00-Brighton-Burnley
E0,09/12/2023,15:00,Man United,Bournemouth,23-24,0.0,3.0,AWAY,0.0,1.0,A,P Bankes,20.0,10.0,3.0,4.0,7.0,10.0,10.0,4.0,3.0,1.0,0.0,0.0,Bournemouth,Away Team Win,3.0,-3.0,3.0,E0-09/12/2023-15:00-Man United-Bournemouth
E0,09/12/2023,15:00,Sheffield United,Brentford,23-24,1.0,0.0,HOME,1.0,0.0,H,S Attwell,9.0,10.0,4.0,4.0,14.0,13.0,3.0,4.0,5.0,1.0,0.0,0.0,Sheffield United,Home Team Win,1.0,1.0,-1.0,E0-09/12/2023-15:00-Sheffield United-Brentford
E0,09/12/2023,15:00,Wolves,Nott'm Forest,23-24,1.0,1.0,DRAW,1.0,1.0,D,S Barrott,10.0,8.0,4.0,2.0,9.0,11.0,4.0,3.0,0.0,1.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-09/12/2023-15:00-Wolves-Nott'm Forest
E0,09/12/2023,17:30,Aston Villa,Arsenal,23-24,1.0,0.0,HOME,1.0,0.0,H,J Gillett,10.0,12.0,3.0,5.0,16.0,11.0,3.0,3.0,4.0,2.0,0.0,0.0,Aston Villa,Home Team Win,1.0,1.0,-1.0,E0-09/12/2023-17:30-Aston Villa-Arsenal
E0,10/12/2023,14:00,Everton,Chelsea,23-24,2.0,0.0,HOME,0.0,0.0,D,M Oliver,9.0,16.0,5.0,4.0,12.0,12.0,4.0,8.0,2.0,2.0,0.0,0.0,Everton,Home Team Win,2.0,2.0,-2.0,E0-10/12/2023-14:00-Everton-Chelsea
E0,10/12/2023,14:00,Fulham,West Ham,23-24,5.0,0.0,HOME,3.0,0.0,H,P Tierney,14.0,9.0,8.0,5.0,5.0,10.0,3.0,6.0,2.0,1.0,0.0,0.0,Fulham,Home Team Win,5.0,5.0,-5.0,E0-10/12/2023-14:00-Fulham-West Ham
E0,10/12/2023,14:00,Luton,Man City,23-24,1.0,2.0,AWAY,1.0,0.0,H,T Robinson,4.0,18.0,2.0,6.0,16.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0,Man City,Away Team Win,3.0,-1.0,1.0,E0-10/12/2023-14:00-Luton-Man City
E0,10/12/2023,16:30,Tottenham,Newcastle,23-24,4.0,1.0,HOME,2.0,0.0,H,C Kavanagh,23.0,9.0,12.0,3.0,10.0,12.0,3.0,6.0,1.0,3.0,0.0,0.0,Tottenham,Home Team Win,5.0,3.0,-3.0,E0-10/12/2023-16:30-Tottenham-Newcastle
E0,15/12/2023,20:00,Nott'm Forest,Tottenham,23-24,0.0,2.0,AWAY,0.0,1.0,A,J Gillett,15.0,12.0,1.0,6.0,16.0,11.0,6.0,4.0,2.0,4.0,0.0,1.0,Tottenham,Away Team Win,2.0,-2.0,2.0,E0-15/12/2023-20:00-Nott'm Forest-Tottenham
E0,16/12/2023,15:00,Chelsea,Sheffield United,23-24,2.0,0.0,HOME,0.0,0.0,D,A Madley,15.0,6.0,6.0,1.0,9.0,14.0,7.0,6.0,1.0,3.0,0.0,0.0,Chelsea,Home Team Win,2.0,2.0,-2.0,E0-16/12/2023-15:00-Chelsea-Sheffield United
E0,16/12/2023,15:00,Man City,Crystal Palace,23-24,2.0,2.0,DRAW,1.0,0.0,H,P Tierney,19.0,5.0,9.0,2.0,12.0,9.0,6.0,1.0,1.0,1.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-16/12/2023-15:00-Man City-Crystal Palace
E0,16/12/2023,15:00,Newcastle,Fulham,23-24,3.0,0.0,HOME,0.0,0.0,D,S Barrott,27.0,6.0,10.0,4.0,7.0,12.0,5.0,1.0,0.0,2.0,0.0,1.0,Newcastle,Home Team Win,3.0,3.0,-3.0,E0-16/12/2023-15:00-Newcastle-Fulham
E0,16/12/2023,17:30,Burnley,Everton,23-24,0.0,2.0,AWAY,0.0,2.0,A,A Taylor,14.0,9.0,2.0,6.0,9.0,8.0,8.0,6.0,0.0,1.0,0.0,0.0,Everton,Away Team Win,2.0,-2.0,2.0,E0-16/12/2023-17:30-Burnley-Everton
E0,17/12/2023,14:00,Arsenal,Brighton,23-24,2.0,0.0,HOME,0.0,0.0,D,T Robinson,26.0,6.0,9.0,1.0,11.0,9.0,10.0,1.0,1.0,3.0,0.0,0.0,Arsenal,Home Team Win,2.0,2.0,-2.0,E0-17/12/2023-14:00-Arsenal-Brighton
E0,17/12/2023,14:00,Brentford,Aston Villa,23-24,1.0,2.0,AWAY,1.0,0.0,H,D Coote,4.0,15.0,3.0,5.0,19.0,6.0,7.0,12.0,6.0,4.0,1.0,1.0,Aston Villa,Away Team Win,3.0,-1.0,1.0,E0-17/12/2023-14:00-Brentford-Aston Villa
E0,17/12/2023,14:00,West Ham,Wolves,23-24,3.0,0.0,HOME,2.0,0.0,H,C Kavanagh,13.0,14.0,4.0,3.0,12.0,15.0,6.0,6.0,3.0,1.0,0.0,0.0,West Ham,Home Team Win,3.0,3.0,-3.0,E0-17/12/2023-14:00-West Ham-Wolves
E0,17/12/2023,16:30,Liverpool,Man United,23-24,0.0,0.0,DRAW,0.0,0.0,D,M Oliver,34.0,6.0,8.0,1.0,13.0,8.0,12.0,0.0,2.0,4.0,0.0,1.0,Draw,Draw,0.0,0.0,0.0,E0-17/12/2023-16:30-Liverpool-Man United
